Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
91364,1HLxLjywxg7Pyn0w6MxHjC,Vance Joy,20's Rock,Catalonia,0,218306,False,0.399,0.801,4,-4.638,0,0.0544,0.32,0.0,0.308,0.696,199.792,4,rock
47510,1HNJU5jqp2LlIHqsdrjVUo,Led Zeppelin,Led Zeppelin III (Deluxe Edition),The Immigrant Song - Alternate Mix,59,147272,False,0.623,0.849,11,-10.03,1,0.0458,0.0353,0.109,0.279,0.746,113.014,4,hard-rock
25155,1HPJOoIVdUPuaebxzMrVaD,F.R. David,Words,Words - Original Version 1983,73,209013,False,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,4,disco
36071,1HPJOoIVdUPuaebxzMrVaD,F.R. David,Words,Words - Original Version 1983,73,209013,False,0.537,0.789,10,-5.578,0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,4,french
41373,1HSc7UcNE3xsyhUy2keaDo,obnoXIuz,Mellan Gott & Ont,Knack Knack,26,199480,False,0.696,0.719,4,-8.387,0,0.488,0.0294,0.0,0.0605,0.663,90.735,4,goth
12424,1HWCsWQ7NPjPuw8MdNnR9e,my little airport,I ALSO DON'T KNOW (Live),年輕的茶餐廳老闆娘 - Live,30,185553,False,0.611,0.386,0,-11.599,1,0.0294,0.117,5.33e-06,0.696,0.485,76.798,4,cantopop
65060,1HYzRuWjmS9LXCkdVHi25K,CHANYEOL;Punch,"Guardian (Original Television Soundtrack), Pt. 1",Stay With Me,73,192441,False,0.558,0.526,0,-4.686,0,0.033,0.431,0.0,0.126,0.202,124.709,4,k-pop
111646,1HctUzKqsMguBeXEfpl9XK,Kid Loco,Hôtel Costes 15,The Passenger,19,280226,False,0.675,0.753,0,-5.64,1,0.0264,0.0601,0.00727,0.0882,0.866,111.495,4,trip-hop
92886,1HenyvhDS3QDnngcCzbLUR,The Rockats,The Good The Bad The Rockin',Tattooed Lady,21,123600,False,0.654,0.679,0,-12.289,1,0.0532,0.0754,0.0,0.358,0.739,97.663,4,rockabilly
60643,1Hg61yBHp88n0G198pR24Z,Montell Jordan,New Jack RnB vol 1,Get It On Tonight,23,230093,False,0.807,0.58,6,-13.201,1,0.0938,0.189,2.29e-06,0.0672,0.919,101.067,4,j-dance
108759,1HjxqsoGIvIQGzJ8ArYOrL,Carlos Gardel,La Historia Completa De Carlos Gardel - Volumen 3,Caminito,18,150466,False,0.651,0.398,5,-11.251,1,0.314,0.99,0.0,0.404,0.675,124.502,4,tango
113675,1HkXH8anJdvM3zjouj4E9k,Hillsong Worship;Tasha Cobbs Leonard;Brooke Ligertwood,Awake,Awake My Soul,44,225623,False,0.436,0.721,5,-7.864,1,0.0461,0.00383,0.0,0.361,0.196,126.859,4,world-music
86826,1Hl0xWBosvStkcbsJJsSaE,Dos Minutos,Vida Monotona,Ya No Sos Igual,37,187360,False,0.312,0.912,5,-5.948,1,0.0885,0.000143,1.49e-05,0.331,0.438,126.697,4,punk
26826,1HpbPW3WpaobzQE1t1xQxU,Heléne Lundström,Small steps,See It For Yourself,19,136853,False,0.759,0.349,2,-8.561,1,0.0307,0.512,2.21e-06,0.451,0.59,119.947,4,disney
20032,1Hpe0TFPOMCqxBAFqenaJ6,David Guetta;Bebe Rexha,New Pop Classics,I'm Good (Blue),2,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,dance
30017,1Hpe0TFPOMCqxBAFqenaJ6,David Guetta;Bebe Rexha,New Pop Classics,I'm Good (Blue),2,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,edm
74423,1HqAslYpyr2x8Fe02hHsn7,Lagum,Seja o Que Eu Quiser,Sei Lá,43,203200,False,0.63,0.865,7,-4.767,0,0.0489,0.381,0.0,0.113,0.813,97.961,4,mpb
41148,1Hr9Zktx7KclH0RSvxnw1u,New Model Army,Thunder And Consolation,225,31,287333,False,0.568,0.875,7,-11.244,1,0.0408,0.00172,0.00146,0.379,0.391,112.383,3,goth
23050,1HrMWH5GUdK6Yi94rbANJA,CamelPhat;Elderbrook,Cola,Cola,72,223869,False,0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,3,deep-house
83151,1HrMWH5GUdK6Yi94rbANJA,CamelPhat;Elderbrook,Cola,Cola,72,223869,False,0.706,0.74,6,-7.904,1,0.0325,0.0245,0.512,0.135,0.444,122.007,3,progressive-house
65174,1HsSIPLTQT354yJcQGfEY3,TOMORROW X TOGETHER,minisode 2: Thursday's Child,Good Boy Gone Bad,78,191038,False,0.475,0.695,1,-5.919,1,0.102,0.0159,0.0,0.125,0.552,100.009,4,k-pop
12766,1HsWdmLSDdDel2Dl6ctSO2,JUDE,零分,零分,43,254337,False,0.557,0.536,4,-7.661,1,0.0313,0.731,0.0,0.0858,0.391,128.865,4,cantopop
107323,1HtZS4fv2nIZaCSfFVlcHc,Icona Pop;Charli XCX,I Love It (feat. Charli XCX) [I Don’t Care 2022 Re-Edit],I Love It (feat. Charli XCX) - I Don’t Care 2022 Re-Edit,57,152672,False,0.707,0.853,8,-6.093,1,0.254,0.00524,9.05e-05,0.345,0.748,125.941,4,synth-pop
34650,1HuDXYtgswNFzkaOXIicuZ,Nusrat Fateh Ali Khan,Saja Hai Maikhana,Saja Hai Maikhana,36,486922,False,0.572,0.653,5,-8.985,0,0.0326,0.341,0.00102,0.456,0.685,104.111,4,folk
82433,1Hz4xJrAEzHTc6WXTD5pOW,The Lillingtons,Death By Television,X-Ray Specs,24,144800,False,0.444,0.93,7,-5.723,1,0.0335,4.78e-05,0.0524,0.209,0.801,97.981,4,power-pop
78349,1Hzx1CVqhJjZROfPxDJqYk,Fäaschtbänkler,Alpaland,Wir haben noch lange nicht genug,32,187986,False,0.711,0.611,8,-6.734,1,0.0377,0.328,0.000309,0.11,0.961,154.996,4,party
10570,1I2OwO2Z6tMdahxDcH3p1H,Shade k;Terrie Kynd,Break Ya King (Dub Edit),Break Ya King - Dub Edit,12,179922,False,0.809,0.927,1,-7.488,1,0.188,0.00565,0.00694,0.0622,0.4,131.996,4,breakbeat
73539,1I4NH1UHbQvAdyl6G0WIkx,Steve Bug,The Other Day,Loverboy,20,434800,False,0.826,0.335,2,-12.88,1,0.0746,0.727,0.937,0.0736,0.222,123.498,4,minimal-techno
37898,1I7ZEP0zXrkx6tQrALzenB,Smokey Robinson & The Miracles,Soulful Christmas,"Deck The Halls / Bring A Torch, Jeannette, Isabella - Medley",0,248760,False,0.406,0.446,5,-10.986,1,0.0272,0.345,3e-05,0.378,0.47,101.524,4,funk
103747,1I7ZEP0zXrkx6tQrALzenB,Smokey Robinson & The Miracles,Soulful Christmas,"Deck The Halls / Bring A Torch, Jeannette, Isabella - Medley",0,248760,False,0.406,0.446,5,-10.986,1,0.0272,0.345,3e-05,0.378,0.47,101.524,4,soul
22499,1I7svqfHDQ5mJLjgKaJlh5,Transmetal,El Infierno de Dante,Vacío Abismal,24,207960,False,0.254,0.926,7,-10.031,1,0.0643,0.000728,0.113,0.0998,0.229,91.82,4,death-metal
7853,1I9dSqB5XSdwOfn9M8zpRg,Sarah Jarosz,Build Me Up From Bones,Build Me Up From Bones,52,216173,False,0.53,0.283,5,-11.962,1,0.0367,0.876,0.000141,0.106,0.282,114.982,4,bluegrass
10164,1IDYwYkEJ70yvpxAtMGWys,Audio Bullys;Surge,It Was A Very Good Year,It Was A Very Good Year,18,197760,False,0.705,0.803,11,-4.55,0,0.0332,0.0405,0.168,0.356,0.204,124.994,4,breakbeat
74515,1IF1IpJ8SnBDgHO5Nig0pD,"Francisco, el Hombre",RASGACABEZA,O TEMPO É SUA MORADA :: celebrar,42,229933,False,0.562,0.309,9,-7.816,0,0.0252,0.569,2.71e-05,0.101,0.458,102.031,4,mpb
87713,1IF1IpJ8SnBDgHO5Nig0pD,"Francisco, el Hombre",RASGACABEZA,O TEMPO É SUA MORADA :: celebrar,42,229933,False,0.562,0.309,9,-7.816,0,0.0252,0.569,2.71e-05,0.101,0.458,102.031,4,r-n-b
67359,1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Un Verano Sin Ti,Tití Me Preguntó,97,243716,False,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4,latin
68304,1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Un Verano Sin Ti,Tití Me Preguntó,97,243716,False,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4,latino
88407,1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Un Verano Sin Ti,Tití Me Preguntó,97,243716,False,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4,reggae
89405,1IHWl5LamUGEuP4ozKQSXZ,Bad Bunny,Un Verano Sin Ti,Tití Me Preguntó,97,243716,False,0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4,reggaeton
84243,1IIRFdnVhwx0VMOZ9cDfkd,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,Her Şey Bitmiştir Artık,41,180120,False,0.216,0.663,9,-8.324,0,0.0474,0.64,0.000842,0.227,0.891,199.214,3,psych-rock
112444,1IIRFdnVhwx0VMOZ9cDfkd,Rana Alagöz;Selçuk Alagöz,Biz Sizin Şarkılarınızla Büyüdük,Her Şey Bitmiştir Artık,41,180120,False,0.216,0.663,9,-8.324,0,0.0474,0.64,0.000842,0.227,0.891,199.214,3,turkish
73792,1IQkl7TNDpkpKbUPudtMpP,Minimal Vanessa,Berlin Nature Electronic,Witch Dance - Club Edit,18,159006,False,0.826,0.882,6,-5.422,1,0.0385,0.000211,0.64,0.16,0.194,126.005,4,minimal-techno
23606,1ISb4TsSeaPX3MfvqOj9YX,Buray,1 Şişe Aşk,İstersen,52,224373,False,0.778,0.671,4,-6.495,0,0.0439,0.0499,0.0,0.124,0.687,121.942,4,deep-house
23467,1ISyxG7inoBAIHD5QpHZql,Hakan Akkus;Drop-G & Regard,Ibiza Kickoff,I Can't Be - Drop-G & Regard Remix,43,366031,False,0.798,0.676,10,-8.163,0,0.0736,0.191,0.449,0.0808,0.388,119.991,4,deep-house
43309,1ISyxG7inoBAIHD5QpHZql,Hakan Akkus;Drop-G & Regard,Ibiza Kickoff,I Can't Be - Drop-G & Regard Remix,43,366031,False,0.798,0.676,10,-8.163,0,0.0736,0.191,0.449,0.0808,0.388,119.991,4,groove
73996,1IWGstCWRAdmbpOPETtsnh,Tak Dec,Playlist Nature Walking (Tour 1),"2,20 Minutes Foot Walk - Club In Motion Mix",17,140492,False,0.806,0.744,1,-3.826,1,0.0972,0.000154,0.529,0.4,0.059,124.006,4,minimal-techno
33212,1IX9zu7Ciqf1k48IyPLruN,Lil Peep;Cold Hart,crybaby,big city blues,67,155573,True,0.589,0.665,0,-7.105,1,0.044,0.0545,0.0,0.221,0.298,74.978,4,emo
16779,1IaviELtBuKW4nzGaRU4X8,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"12 Variations on ‘La belle Françoise’ in E flat, K.353: 12b. Variation XI : Adagio - Pt. 2",2,91200,False,0.428,0.0349,3,-25.31,1,0.0623,0.995,0.951,0.155,0.354,132.919,4,classical
79200,1Ic5yiebfz4GfOTfJnzZ3W,Skylar Grey,"I Know You (From The ""Fifty Shades Of Grey"" Soundtrack)","I Know You - From The ""Fifty Shades Of Grey"" Soundtrack",51,299306,False,0.421,0.409,5,-7.641,0,0.0318,0.354,0.0,0.107,0.152,147.88,4,piano
42850,1IiUfh7JvTH5nTWIcZnstv,Vermin Womb,Decline,Inner World,13,49076,False,0.272,0.93,10,-4.225,0,0.216,5.28e-06,0.517,0.124,0.263,112.848,4,grindcore
54575,1IrrUkNLEsZXC4vdwbqkhr,CN,แค่กู Ft.PT$K,แค่กู Ft.PT$K,10,182004,False,0.757,0.63,1,-8.716,0,0.0448,0.528,7.54e-06,0.21,0.751,90.065,4,idm
44697,1IyHPt3b6BrhdMwNyk0VM0,Filter,Short Bus,"Hey Man, Nice Shot - Remastered Version",66,314440,False,0.48,0.588,2,-10.773,1,0.0339,0.00213,0.712,0.319,0.305,177.018,4,grunge
58178,1IyHPt3b6BrhdMwNyk0VM0,Filter,Short Bus,"Hey Man, Nice Shot - Remastered Version",66,314440,False,0.48,0.588,2,-10.773,1,0.0339,0.00213,0.712,0.319,0.305,177.018,4,industrial
16808,1J0CkklEJlAzsyOkXj0BJe,Wolfgang Amadeus Mozart;Arthur Grumiaux;Walter Klien,Mozart - Inspiring Classics,"Sonata for Piano and Violin in F, K.377: 2c. Variation 2",3,308000,False,0.383,0.126,0,-20.645,1,0.046,0.986,0.421,0.0859,0.416,90.957,4,classical
9484,1J17nBsbh9HWVvtJFsAPYb,Leandro Borges,Era Deus (Ao Vivo),Era Deus - Ao Vivo,46,283257,False,0.335,0.825,11,-7.009,1,0.0636,0.254,0.0,0.416,0.495,136.005,4,brazil
40178,1J17nBsbh9HWVvtJFsAPYb,Leandro Borges,Era Deus (Ao Vivo),Era Deus - Ao Vivo,46,283257,False,0.335,0.825,11,-7.009,1,0.0636,0.254,0.0,0.416,0.495,136.005,4,gospel
7335,1J83h5B22lQg7zqiPtFVvR,Jerry Garcia Band;Jerry Garcia,"GarciaLive Volume Eight: November 23rd, 1991 Bradley Center",My Sisters and Brothers,26,242392,False,0.66,0.649,9,-11.285,1,0.0438,0.826,0.031,0.194,0.708,126.958,4,bluegrass
18848,1JGFhhbcEDikq0xxuAI0Mk,Kathleen Madigan,Bothering Jesus,Drinking & Ireland,21,280366,True,0.472,0.855,0,-7.011,1,0.709,0.787,0.0,0.931,0.381,123.001,3,comedy
77586,1JISGjYOQoiJe6xc7CWnQo,Jeito Moleque,Me Faz Feliz (Ao Vivo),Hoje A Noite É Nossa - Ao Vivo,44,206920,False,0.455,0.888,11,-7.744,1,0.0763,0.194,1.86e-05,0.764,0.593,104.919,4,pagode
97859,1JISGjYOQoiJe6xc7CWnQo,Jeito Moleque,Me Faz Feliz (Ao Vivo),Hoje A Noite É Nossa - Ao Vivo,44,206920,False,0.455,0.888,11,-7.744,1,0.0763,0.194,1.86e-05,0.764,0.593,104.919,4,sertanejo
105194,1JKxBVtMRA4c5PRJXA5sVO,crayonine,beets per minute,beets per minute,42,123158,False,0.849,0.385,0,-13.7,1,0.0863,0.64,0.78,0.0868,0.592,135.981,4,study
64482,1JLLbZgm4FJpBGW4f9CxVh,Dean Martin,Xmas Classics 2022,"Baby, It's Cold Outside",0,143733,False,0.439,0.196,0,-16.093,1,0.0601,0.88,0.0,0.0513,0.525,129.581,4,jazz
62566,1JLi1LOHt6dDTiMrwejsd1,GReeeeN,愛し君へ,愛し君へ,38,257853,False,0.499,0.823,9,-2.909,1,0.0551,0.226,0.0,0.369,0.548,158.124,4,j-pop
63268,1JLi1LOHt6dDTiMrwejsd1,GReeeeN,愛し君へ,愛し君へ,38,257853,False,0.499,0.823,9,-2.909,1,0.0551,0.226,0.0,0.369,0.548,158.124,4,j-rock
30884,1JPKjo7oZkYdjh0x2x2DVf,twocolors;Kairos Grove,EDM Gaming Music Autumn/Winter 2022,BACK TO LIFE - TC/TC,0,180000,False,0.589,0.838,10,-5.945,0,0.0417,0.00587,0.228,0.379,0.322,126.113,4,edm
53936,1JPKjo7oZkYdjh0x2x2DVf,twocolors;Kairos Grove,EDM Gaming Music Autumn/Winter 2022,BACK TO LIFE - TC/TC,0,180000,False,0.589,0.838,10,-5.945,0,0.0417,0.00587,0.228,0.379,0.322,126.113,4,house
82878,1JPhFBs7SeGbv3GQb4DpX6,Superchunk,Wild Loneliness,On the Floor,20,218173,False,0.474,0.92,2,-6.793,1,0.0314,0.00229,0.00016,0.134,0.576,148.058,4,power-pop
100488,1JVns64ua0TmBFrWgOnqpQ,Salon Victoria,96 - 05,Corazón Contento,37,192920,False,0.547,0.853,8,-6.66,1,0.0863,0.00276,0.002,0.11,0.8,95.65,4,ska
51136,1JWWwXFfNKi6ioDZOaa9jX,Future;Lil Uzi Vert,Tic Tac - Just Rap,Tic Tac,0,189147,True,0.942,0.566,11,-4.834,1,0.226,0.0773,0.0,0.11,0.479,132.858,4,hip-hop
1640,1JfcfNnW1pfsaYdqO6Vrkn,Orgone;Cyril Neville,I Sold My Heart to the Junkman,I Sold My Heart to the Junkman,20,301059,False,0.534,0.672,5,-7.066,0,0.0477,0.00784,0.000598,0.156,0.819,102.071,4,afrobeat
86387,1JiKG47wsKUFSJwzmSkMwN,Attaque 77,Karmagedon,Cartonero,44,192693,False,0.5,0.831,5,-4.582,0,0.0383,0.00718,0.0,0.275,0.813,169.874,4,punk
85229,1JiKG47wsKUFSJwzmSkMwN,Attaque 77,Karmagedon,Cartonero,44,192693,False,0.5,0.831,5,-4.582,0,0.0383,0.00718,0.0,0.275,0.813,169.874,4,punk-rock
100118,1JiKG47wsKUFSJwzmSkMwN,Attaque 77,Karmagedon,Cartonero,44,192693,False,0.5,0.831,5,-4.582,0,0.0383,0.00718,0.0,0.275,0.813,169.874,4,ska
18024,1JjQ0vNVatTsOYL6plWAo9,Jeff Foxworthy,We've Been Thinking,Facts of Life,29,606023,False,0.581,0.879,0,-10.652,1,0.947,0.794,0.0,0.963,0.144,106.192,4,comedy
105901,1JkJyzYF2rFW8JNtKAcvJg,Blackburri,Sapphire Lake,Sapphire Lake,29,169500,False,0.773,0.176,8,-15.684,1,0.0764,0.891,0.641,0.239,0.371,159.96,4,study
30747,1Jn67dBop9m1of7NrYzmm6,Rudimental;Jess Glynne;Macklemore;Dan Caplen,10's Dance Classics,These Days,0,211760,False,0.654,0.798,0,-4.084,1,0.045,0.188,0.0,0.15,0.576,92.209,4,edm
37262,1Jn67dBop9m1of7NrYzmm6,Rudimental;Jess Glynne;Macklemore;Dan Caplen,10's Dance Classics,These Days,0,211760,False,0.654,0.798,0,-4.084,1,0.045,0.188,0.0,0.15,0.576,92.209,4,funk
53699,1Jn67dBop9m1of7NrYzmm6,Rudimental;Jess Glynne;Macklemore;Dan Caplen,10's Dance Classics,These Days,0,211760,False,0.654,0.798,0,-4.084,1,0.045,0.188,0.0,0.15,0.576,92.209,4,house
67680,1JnPImcRMLyzAQhIVSEGwW,Kevin Roldan;Bryant Myers;Lyanno,Halloween con perreito,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latin
68533,1JnPImcRMLyzAQhIVSEGwW,Kevin Roldan;Bryant Myers;Lyanno,Halloween con perreito,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latino
88467,1JnPImcRMLyzAQhIVSEGwW,Kevin Roldan;Bryant Myers;Lyanno,Halloween con perreito,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,reggae
89482,1JnPImcRMLyzAQhIVSEGwW,Kevin Roldan;Bryant Myers;Lyanno,Halloween con perreito,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,reggaeton
49718,1Jt1LwTUc5U9GoAJqHxWZ1,Spectre,Got My Ice On,Got My Ice On,21,184495,False,0.394,0.961,6,-2.763,0,0.158,0.00805,2.36e-05,0.304,0.279,159.829,4,hardstyle
32468,1JwPzJ02ExtqnDQEckEPEf,Sickflip,Dark Ages EP,Desert Bae,28,218666,False,0.683,0.648,11,-4.678,1,0.236,0.0227,0.086,0.0689,0.151,180.233,4,electronic
25363,1Jwc3ODLQxtbnS8M9TflSP,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,disco
62772,1Jwc3ODLQxtbnS8M9TflSP,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,j-pop
63269,1Jwc3ODLQxtbnS8M9TflSP,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,j-rock
107166,1Jwc3ODLQxtbnS8M9TflSP,The Bangles,The Essential Bangles,Walk Like an Egyptian,63,204706,False,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.72e-05,0.3,0.818,103.022,4,synth-pop
40634,1JxbwPjI3lyjDDdTvF5O8W,Gerson Rufino,Filho de Leão,Desta Vez Não,39,216400,False,0.69,0.616,4,-6.687,1,0.047,0.103,0.0,0.0954,0.385,74.992,4,gospel
82936,1K0Q6IDaQpKbHXcPsKTEUS,Screeching Weasel,First World Manifesto,Frankengirl,22,109800,False,0.578,0.957,1,-3.506,0,0.0527,0.015,0.0,0.365,0.789,105.543,4,power-pop
50927,1K2fnd52EHmeDmrPfJLcyq,Doro;Udo Dirkschneider,"Magic Diamonds - Best of Rock, Ballads & Rare Treasures",Breaking the Law,19,262000,False,0.324,0.854,9,-5.599,0,0.189,0.0339,0.0,0.26,0.178,85.964,4,heavy-metal
7267,1K3bwsiwboIcWYFu7dWRPm,Watchhouse,Haste Make / Hard Hearted Stranger,Darling Girl,28,260825,False,0.473,0.1,9,-15.673,1,0.032,0.854,0.00499,0.105,0.366,166.337,4,bluegrass
2532,1KGcPOVdYPrzEGYfLBz3hY,Bandalos Chinos;Adan Jodorowsky,Alternativo diferente latino,Departamento,0,234866,False,0.698,0.674,8,-5.769,1,0.0464,0.311,0.00194,0.359,0.739,125.016,4,alt-rock
3829,1KGcPOVdYPrzEGYfLBz3hY,Bandalos Chinos;Adan Jodorowsky,Alternativo diferente latino,Departamento,0,234866,False,0.698,0.674,8,-5.769,1,0.0464,0.311,0.00194,0.359,0.739,125.016,4,alternative
16783,1KHk7GFwXIMW2yUvTkjCKQ,Wolfgang Amadeus Mozart;Heinz Holliger;Hermann Baumann;Michel Gasciarrino;Henk Guldemond;Orlando Quartet,Mozart - A Classical Dawn,"Divertimento No. 11 in D, K.251 ""Nannerl-Septett"": 4c. Menuetto (Tema con variazioni): Var. II",5,81466,False,0.638,0.0559,9,-19.111,1,0.0589,0.936,8.31e-05,0.213,0.615,111.141,4,classical
13847,1KISHt6G0ysLYNtd8sQnpe,"J.M. Silk;Sampson Butch Moore;Steve ""Silk"" Hurley","Peace, Love, Unity, Respect (P.L.U.R.) vol.1",All In Vain - Steve Silk Hurley House Mix,5,414351,False,0.84,0.868,1,-7.038,1,0.0887,0.000838,0.0918,0.097,0.966,119.724,4,chicago-house
93088,1KSCZNHSG9ad1ewnMKyFY0,Ivan Rebroff,Ah ! Si j'étais riche...,Spischi laschatka,8,236120,False,0.362,0.351,10,-11.222,0,0.0379,0.535,0.0774,0.516,0.476,137.296,4,romance
5704,1KVLRGGMh973EPZ4WaqDtN,Kensuke Ushio,DEVILMAN crybaby (Original Soundtrack),Judgement,53,105573,False,0.529,0.887,7,-9.64,1,0.0596,0.268,0.898,0.114,0.321,129.991,4,anime
111334,1KYsZGsgPyevUgCFFfsFaH,Cut Chemist,The Audience's Listening (U.S. Version),A Peak in Time,22,292133,False,0.797,0.943,7,-2.938,1,0.0466,0.0269,0.425,0.163,0.731,91.224,4,trip-hop
101143,1KfhNtcONaYPUKpwePw8h5,Traditional;London Philharmonic Orchestra;The London Philharmonic Chorus,"Classical Christmas, Vol. 1",For Unto Us a Child Is Born (Remastered 2014),0,224830,False,0.307,0.317,4,-13.067,1,0.0506,0.946,0.000971,0.628,0.241,96.364,4,sleep
99238,1Kg2wayPGQYpLsv88VtCUq,Jax,Pop Brandneu,Victoria's Secret,0,176124,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,4,singer-songwriter
102237,1Kg2wayPGQYpLsv88VtCUq,Jax,Pop Brandneu,Victoria's Secret,0,176124,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,4,songwriter
19263,1Kkns2q20FCjLJpr6rZucI,Kacey Musgraves,Weihnachten Playlist,Feliz Navidad,0,201373,False,0.724,0.566,7,-5.117,1,0.0305,0.617,0.00023,0.234,0.873,131.174,4,country
50475,1KpwCqOkdPfI3iXtqOHtHE,Serpentor,Privación Ilegítima de la Libertad,Privación Ilegítima de la Libertad,23,288440,False,0.351,0.995,6,-1.491,0,0.0914,2.9e-05,0.000253,0.062,0.213,114.831,4,heavy-metal
95589,1KttEK6y6R4JcqPgqKaQ9V,Josimar y Su Yambú,Live Sessions Salsa Perucha,Tributo Colombia - En Vivo,31,553803,False,0.574,0.802,1,-6.362,1,0.0486,0.109,0.00119,0.683,0.889,104.644,4,salsa
76097,1Kv3m2HuiHuYJp5X5g9cdg,Gaetano Donizetti;Vincenzo Ciliberti,CD 1 I CLASSICI,Lucia di Lammermoor - Spargi d'amaro pianto,0,269601,False,0.27,0.497,3,-7.187,1,0.0357,0.985,0.895,0.386,0.151,107.786,4,opera
48551,1L0EA6BegmM4KMwTHmSHux,Crystal Castles,(II),Empathy,54,249520,False,0.51,0.914,10,-5.512,1,0.0309,0.128,0.459,0.466,0.332,109.97,4,hardcore
22630,1L4N1DTz95J6fxqrtiteCx,Nervosa,Agony,Arrogance,23,187560,False,0.428,0.989,7,-2.932,1,0.119,1.73e-06,0.625,0.0652,0.179,114.966,4,death-metal
6365,1L6yEgyroIBQ5dpJRyDs13,Alcest,Spiritual Instinct,Le miroir,38,331048,False,0.237,0.562,3,-11.456,0,0.0285,0.0915,0.815,0.121,0.14,89.009,3,black-metal
8232,1L7h8LzA5Pn1i97usaaSnC,Chuck Berry,Christmas 2022,Run Rudolph Run,0,162897,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,blues
11149,1L8z4uYSKK8BC8fiMmyoWz,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,Celebrating Lord Nelson,"Military Marches, Op. 39 ""Pomp and Circumstance"": No. IV in G Major - 2013 Remaster",0,303020,False,0.332,0.491,0,-11.546,1,0.0437,0.899,0.938,0.25,0.41,109.06,4,british
16493,1L8z4uYSKK8BC8fiMmyoWz,Edward Elgar;Royal Philharmonic Orchestra;Carl Davis,Celebrating Lord Nelson,"Military Marches, Op. 39 ""Pomp and Circumstance"": No. IV in G Major - 2013 Remaster",0,303020,False,0.332,0.491,0,-11.546,1,0.0437,0.899,0.938,0.25,0.41,109.06,4,classical
76549,1L969l5J5Rjz5NIpxYxDhg,Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,Verdi: Aida,"Verdi: Aida, Act 2: ""Gloria all'Egitto, ad Iside"" (Il Re, Shiave, Prigionieri, Popolo, Ramfis, Sacerdoti, Aida, Radamès, Amneris, Amonasro)",22,179626,False,0.187,0.45,10,-11.906,1,0.0378,0.97,0.865,0.257,0.354,85.376,4,opera
106418,1LALuohf9BYhaVftksYnFp,Frej Larsson;ODZ;Young Earth Sauce,BARNAVÅRDSCENTRALEN,Tills Vi Dör,39,194625,True,0.732,0.732,9,-8.445,1,0.362,0.436,1.36e-05,0.285,0.701,80.056,4,swedish
27394,1LARjtDVfWPMsrK33XppkJ,Drumsound & Bassline Smith;Ayah Marar,Wall of Sound,The Only Way,18,160880,False,0.432,0.826,0,-5.156,1,0.035,0.00147,2.5e-06,0.0864,0.43,174.014,4,drum-and-bass
